direction_type,layer,seed,alpha,split,pair_id,country,correct_capital,false_capital,correct_total_logprob,false_total_logprob,correct_avg_token_logprob,false_avg_token_logprob,correct_completion_tokens,false_completion_tokens,total_margin,avg_token_margin,baseline_total_margin,baseline_avg_token_margin,delta_total_margin,observed_delta_avg_token_margin,prefers_correct_total,prefers_correct_avg_token,layer_projection,seed_projection,correct_capital_projection,false_capital_projection,correct_completion_tokens_projection,false_completion_tokens_projection,correct_unembedding_projection_avg,false_unembedding_projection_avg,unembedding_projection_margin,projection_note,predicted_delta_avg_token_margin,projection_residual_observed_minus_predicted
label_permutation,6,42,2.0,train,balanced_capital_france_germany,Germany,Berlin,Paris,-5.226902484893799,-8.467924118041992,-5.226902484893799,-8.467924118041992,1,1,3.2410216331481934,3.2410216331481934,3.231533527374268,3.231533527374268,0.0094881057739257,0.0094881057739257,1,1,6,42,Berlin,Paris,1,1,0.12135141342878342,-0.05219677835702896,0.17354819178581238,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.34709638357162476,-0.33760827779769903
label_permutation,6,42,2.0,train,balanced_capital_ghana_south_africa,Ghana,Accra,Pretoria,-11.206616565585136,-12.7013462043833,-5.603308282792568,-6.350673102191649,2,2,1.4947296387981623,0.7473648193990812,1.495969488983974,0.7479847444919869,-0.0012398501858115,-0.0006199250929057,1,1,6,42,Accra,Pretoria,2,2,0.11474533379077911,-0.06229543685913086,0.17704077064990997,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.35408154129981995,-0.35470146639272565
label_permutation,6,42,2.0,test,balanced_capital_greece_norway,Greece,Athens,Oslo,-4.033069610595703,-15.197179794311523,-4.033069610595703,-15.197179794311523,1,1,11.16411018371582,11.16411018371582,11.22616171836853,11.22616171836853,-0.0620515346527099,-0.0620515346527099,1,1,6,42,Athens,Oslo,1,1,-0.11696618795394897,0.09443604201078415,-0.21140222996473312,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.42280445992946625,0.36075292527675634
label_permutation,6,42,2.0,train,balanced_capital_czech_republic_hungary,Hungary,Budapest,Prague,-5.294763088226318,-9.387136459350586,-5.294763088226318,-9.387136459350586,1,1,4.092373371124268,4.092373371124268,4.156188011169434,4.156188011169434,-0.063814640045166,-0.063814640045166,1,1,6,42,Budapest,Prague,1,1,0.16056224703788757,0.0796666294336319,0.08089561760425568,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.16179123520851135,-0.22560587525367737
label_permutation,6,42,2.0,test,balanced_capital_united_kingdom_iceland,Iceland,Reykjavik,London,-7.690756645883084,-9.025504112243652,-1.922689161470771,-9.025504112243652,4,1,1.334747466360568,7.102814950772881,1.4369847150956048,7.117717667726538,-0.1022372487350367,-0.0149027169536566,1,1,6,42,Reykjavik,London,4,1,-0.006407148204743862,0.2425316423177719,-0.24893879052251577,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.49787758104503155,0.48297486409137497
label_permutation,6,42,2.0,train,balanced_capital_india_china,India,New Delhi,Beijing,-8.11555727571249,-8.858848571777344,-4.057778637856245,-8.858848571777344,2,1,0.7432912960648537,4.801069933921099,0.7437442243099213,4.796292468905449,-0.0004529282450675,0.0047774650156497,1,1,6,42,New Delhi,Beijing,2,1,0.17499586939811707,0.274864137172699,-0.09986826777458191,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.19973653554916382,0.20451400056481353
label_permutation,6,42,2.0,test,balanced_capital_indonesia_malaysia,Indonesia,Jakarta,Kuala Lumpur,-6.375197410583496,-9.134000652469696,-6.375197410583496,-4.567000326234847,1,2,2.7588032418861985,-1.8081970843486488,2.7840865408070385,-1.7747577053960413,-0.02528329892084,-0.0334393789526075,1,0,6,42,Jakarta,Kuala Lumpur,1,2,0.006378143560141325,0.12994743883609772,-0.12356929527595639,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.24713859055191278,0.21369921159930527
label_permutation,6,42,2.0,train,balanced_capital_iran_iraq,Iran,Tehran,Baghdad,-5.16953706741333,-9.249342918395996,-5.16953706741333,-9.249342918395996,1,1,4.079805850982666,4.079805850982666,4.082050323486328,4.082050323486328,-0.0022444725036621,-0.0022444725036621,1,1,6,42,Tehran,Baghdad,1,1,0.218557208776474,0.11668349802494049,0.10187371075153351,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.20374742150306702,-0.20599189400672913
label_permutation,6,42,2.0,train,balanced_capital_iran_iraq,Iraq,Baghdad,Tehran,-6.4956254959106445,-8.598551750183105,-6.4956254959106445,-8.598551750183105,1,1,2.102926254272461,2.102926254272461,2.1378960609436035,2.1378960609436035,-0.0349698066711425,-0.0349698066711425,1,1,6,42,Baghdad,Tehran,1,1,0.11668349802494049,0.218557208776474,-0.10187371075153351,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.20374742150306702,0.16877761483192452
label_permutation,6,42,2.0,test,balanced_capital_denmark_ireland,Ireland,Dublin,Copenhagen,-5.346540451049805,-12.267498016357422,-5.346540451049805,-12.267498016357422,1,1,6.920957565307617,6.920957565307617,6.948215484619141,6.948215484619141,-0.0272579193115234,-0.0272579193115234,1,1,6,42,Dublin,Copenhagen,1,1,0.00973457284271717,0.012415804900228977,-0.0026812320575118065,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.005362464115023613,-0.021895455196499786
label_permutation,6,42,2.0,test,balanced_capital_israel_jordan,Israel,Jerusalem,Amman,-6.4289631843566895,-9.90160870552063,-6.4289631843566895,-4.950804352760315,1,2,3.4726455211639404,-1.4781588315963743,3.4701051712036133,-1.4556570053100586,0.0025403499603271,-0.0225018262863159,1,0,6,42,Jerusalem,Amman,1,2,0.08351469784975052,-0.004326136317104101,0.08784083416685462,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.17568166833370924,-0.19818349462002513
label_permutation,6,42,2.0,train,balanced_capital_italy_spain,Italy,Rome,Madrid,-4.240979194641113,-7.962064743041992,-4.240979194641113,-7.962064743041992,1,1,3.721085548400879,3.721085548400879,3.731678009033203,3.731678009033203,-0.0105924606323242,-0.0105924606323242,1,1,6,42,Rome,Madrid,1,1,0.06065687909722328,0.05916053056716919,0.0014963485300540924,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.002992697060108185,-0.013585157692432384
label_permutation,6,42,2.0,train,balanced_capital_jamaica_dominican_republic,Jamaica,Kingston,Santo Domingo,-8.615352630615234,-11.502381280995904,-8.615352630615234,-2.300476256199181,1,5,2.887028650380671,-6.314876374416054,2.9449818171560764,-6.241563176363707,-0.0579531667754054,-0.0733131980523467,1,0,6,42,Kingston,Santo Domingo,1,5,0.020696323364973068,0.11770882457494736,-0.09701250120997429,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.19402500241994858,0.12071180436760187
label_permutation,6,42,2.0,train,balanced_capital_japan_south_korea,Japan,Tokyo,Seoul,-5.075763702392578,-8.662102699279785,-5.075763702392578,-8.662102699279785,1,1,3.586338996887207,3.586338996887207,3.5953025817871094,3.5953025817871094,-0.0089635848999023,-0.0089635848999023,1,1,6,42,Tokyo,Seoul,1,1,0.3282199203968048,0.18145015835762024,0.14676976203918457,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.29353952407836914,-0.30250310897827143
label_permutation,6,42,2.0,test,balanced_capital_israel_jordan,Jordan,Amman,Jerusalem,-7.97459152340889,-7.80949592590332,-3.987295761704445,-7.80949592590332,2,1,-0.1650955975055694,3.822200164198875,-0.1242164969444274,3.826816588640213,-0.0408791005611419,-0.0046164244413375,0,1,6,42,Amman,Jerusalem,2,1,-0.004326136317104101,0.08351469784975052,-0.08784083416685462,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.17568166833370924,0.17106524389237174
label_permutation,6,42,2.0,train,balanced_capital_afghanistan_kazakhstan,Kazakhstan,Astana,Kabul,-9.068269606679678,-10.008359909057615,-4.534134803339839,-10.008359909057615,2,1,0.9400903023779392,5.474225105717778,0.9983815178275108,5.496118020266295,-0.0582912154495716,-0.0218929145485162,1,1,6,42,Astana,Kabul,2,1,0.05908018723130226,0.3843561112880707,-0.3252759240567684,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.6505518481135368,0.6286589335650207
label_permutation,6,42,2.0,train,balanced_capital_morocco_kenya,Kenya,Nairobi,Rabat,-7.556580602482427,-10.983074009418488,-2.518860200827476,-5.491537004709244,3,2,3.4264934069360606,2.972676803881768,3.4644966785854194,2.9789439014178547,-0.0380032716493587,-0.0062670975360865,1,1,6,42,Nairobi,Rabat,3,2,0.01494762022048235,0.16413654386997223,-0.14918892364948988,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.29837784729897976,0.29211074976289325
label_permutation,6,42,2.0,train,balanced_capital_laos_cuba,Laos,Vientiane,Havana,-9.827429893892258,-12.66451930999756,-3.275809964630753,-12.66451930999756,3,1,2.8370894161053,9.388709345366806,2.7982624392025173,9.328384664996216,0.0388269769027829,0.0603246803705896,1,1,6,42,Vientiane,Havana,3,1,0.016293877735733986,0.02238650992512703,-0.0060926321893930435,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.012185264378786087,0.0725099447493757
label_permutation,6,42,2.0,train,balanced_capital_lebanon_pakistan,Lebanon,Beirut,Islamabad,-7.31044864654541,-11.074667930603027,-7.31044864654541,-11.074667930603027,1,1,3.764219284057617,3.764219284057617,3.78648853302002,3.78648853302002,-0.0222692489624023,-0.0222692489624023,1,1,6,42,Beirut,Islamabad,1,1,0.17824223637580872,0.25109001994132996,-0.07284778356552124,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.14569556713104248,0.12342631816864018
label_permutation,6,42,2.0,test,balanced_capital_indonesia_malaysia,Malaysia,Kuala Lumpur,Jakarta,-7.128125379560515,-8.36856460571289,-3.5640626897802576,-8.36856460571289,2,1,1.2404392261523751,4.804501915932633,1.2383152472320944,4.785427879658528,0.0021239789202809,0.0190740362741053,1,1,6,42,Kuala Lumpur,Jakarta,2,1,0.12994743883609772,0.006378143560141325,0.12356929527595639,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.24713859055191278,-0.22806455427780747
label_permutation,6,42,2.0,train,balanced_capital_mexico_brazil,Mexico,Mexico City,Brasilia,-5.297546625137329,-12.690623104572296,-2.648773312568665,-6.345311552286148,2,2,7.393076479434967,3.696538239717484,7.355765178799629,3.677882589399815,0.0373113006353378,0.0186556503176689,1,1,6,42,Mexico City,Brasilia,2,2,0.059831760823726654,-0.04107543081045151,0.10090719163417816,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.20181438326835632,-0.1831587329506874
label_permutation,6,42,2.0,test,balanced_capital_mongolia_nepal,Mongolia,Ulaanbaatar,Kathmandu,-9.916609899577452,-12.145612753894056,-1.9833219799154904,-4.048537584631352,5,3,2.2290028543166045,2.0652156047158616,2.1944385173273986,2.0521242022944235,0.0345643369892059,0.0130914024214381,1,1,6,42,Ulaanbaatar,Kathmandu,5,3,-0.000967659056186676,-0.05040660500526428,0.049438945949077606,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.09887789189815521,-0.08578648947671712
label_permutation,6,42,2.0,train,balanced_capital_morocco_kenya,Morocco,Rabat,Nairobi,-9.95396775007248,-10.929737065147492,-4.97698387503624,-3.6432456883824975,2,3,0.9757693150750129,-1.333738186653742,0.9916123860748484,-1.3183232756564394,-0.0158430709998356,-0.0154149109973027,1,0,6,42,Rabat,Nairobi,2,3,0.16413654386997223,0.01494762022048235,0.14918892364948988,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.29837784729897976,-0.31379275829628245
label_permutation,6,42,2.0,test,balanced_capital_myanmar_cambodia,Myanmar,Naypyidaw,Phnom Penh,-13.53664071019739,-10.73171271319734,-3.3841601775493477,-2.682928178299335,4,4,-2.80492799700005,-0.7012319992500124,-2.7574405111081437,-0.6893601277770358,-0.0474874858919065,-0.0118718714729766,0,0,6,42,Naypyidaw,Phnom Penh,4,4,-0.012387506663799286,0.014130235649645329,-0.026517742313444614,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.05303548462688923,0.04116361315391263
label_permutation,6,42,2.0,test,balanced_capital_mongolia_nepal,Nepal,Kathmandu,Ulaanbaatar,-8.71861063502729,-11.494679960655048,-2.9062035450090966,-2.298935992131009,3,5,2.776069325627759,-0.6072675528780871,2.862636082860263,-0.5794913610261574,-0.0865667572325037,-0.0277761918519297,1,0,6,42,Kathmandu,Ulaanbaatar,3,5,-0.05040660500526428,-0.000967659056186676,-0.049438945949077606,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.09887789189815521,0.07110170004622551
label_permutation,6,42,2.0,train,balanced_capital_portugal_netherlands,Netherlands,Amsterdam,Lisbon,-5.765044689178467,-10.538995742797852,-5.765044689178467,-10.538995742797852,1,1,4.773951053619385,4.773951053619385,4.789512634277344,4.789512634277344,-0.0155615806579589,-0.0155615806579589,1,1,6,42,Amsterdam,Lisbon,1,1,0.09508093446493149,0.06335367262363434,0.03172726184129715,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.0634545236825943,-0.0790161043405532
label_permutation,6,42,2.0,train,balanced_capital_australia_new_zealand,New Zealand,Wellington,Canberra,-8.311914443969727,-8.680109024047852,-8.311914443969727,-8.680109024047852,1,1,0.368194580078125,0.368194580078125,0.3820056915283203,0.3820056915283203,-0.0138111114501953,-0.0138111114501953,1,1,6,42,Wellington,Canberra,1,1,0.3986203074455261,0.5310882925987244,-0.13246798515319824,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.2649359703063965,0.25112485885620117
label_permutation,6,42,2.0,train,balanced_capital_ethiopia_nigeria,Nigeria,Abuja,Addis Ababa,-7.986952468752861,-12.362921799501237,-3.9934762343764314,-3.090730449875309,2,4,4.375969330748376,-0.9027457845011212,4.378389454406715,-0.8897105290188847,-0.0024201236583394,-0.0130352554822366,1,0,6,42,Abuja,Addis Ababa,2,4,0.1148967519402504,0.004945735447108746,0.10995101649314165,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.2199020329862833,-0.2329372884685199
label_permutation,6,42,2.0,test,balanced_capital_greece_norway,Norway,Oslo,Athens,-8.605036735534668,-9.040457725524902,-8.605036735534668,-9.040457725524902,1,1,0.4354209899902344,0.4354209899902344,0.4465618133544922,0.4465618133544922,-0.0111408233642578,-0.0111408233642578,1,1,6,42,Oslo,Athens,1,1,0.09443604201078415,-0.11696618795394897,0.21140222996473312,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.42280445992946625,-0.43394528329372406
label_permutation,6,42,2.0,train,balanced_capital_lebanon_pakistan,Pakistan,Islamabad,Beirut,-5.531458854675293,-12.350431442260742,-5.531458854675293,-12.350431442260742,1,1,6.818972587585449,6.818972587585449,6.87448787689209,6.87448787689209,-0.0555152893066406,-0.0555152893066406,1,1,6,42,Islamabad,Beirut,1,1,0.25109001994132996,0.17824223637580872,0.07284778356552124,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.14569556713104248,-0.20121085643768308
label_permutation,6,42,2.0,test,balanced_capital_costa_rica_panama,Panama,Panama City,San Jose,-6.333413779735565,-10.923603296279907,-3.1667068898677826,-5.461801648139954,2,2,4.590189516544342,2.295094758272171,4.631810545921326,2.315905272960663,-0.0416210293769836,-0.0208105146884918,1,1,6,42,Panama City,San Jose,2,2,0.1590549200773239,0.013588503003120422,0.1454664170742035,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.290932834148407,-0.3117433488368988
label_permutation,6,42,2.0,test,balanced_capital_paraguay_bolivia,Paraguay,Asuncion,Sucre,-13.809851936995983,-16.79601550102234,-4.603283978998661,-8.39800775051117,3,2,2.986163564026356,3.794723771512509,3.0162629205733538,3.8011445111284656,-0.030099356546998,-0.0064207396159572,1,1,6,42,Asuncion,Sucre,3,2,0.0070937923155725,-0.029841892421245575,0.036935684736818075,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.07387136947363615,-0.08029210908959335
label_permutation,6,42,2.0,train,balanced_capital_peru_colombia,Peru,Lima,Bogota,-9.686616897583008,-11.04483312368393,-9.686616897583008,-5.522416561841965,1,2,1.3582162261009216,-4.164200335741043,1.3940450549125671,-4.101389795541763,-0.0358288288116455,-0.0628105401992797,1,0,6,42,Lima,Bogota,1,2,-0.010369539260864258,-0.016889162361621857,0.006519623100757599,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.013039246201515198,-0.0758497864007949
label_permutation,6,42,2.0,train,balanced_capital_singapore_philippines,Philippines,Manila,Singapore,-5.061159610748291,-7.992208957672119,-5.061159610748291,-7.992208957672119,1,1,2.931049346923828,2.931049346923828,3.0007381439208984,3.0007381439208984,-0.0696887969970703,-0.0696887969970703,1,1,6,42,Manila,Singapore,1,1,0.07271993160247803,0.33616799116134644,-0.2634480595588684,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.5268961191177368,0.4572073221206665
label_permutation,6,42,2.0,test,balanced_capital_switzerland_poland,Poland,Warsaw,Bern,-4.236196994781494,-12.429645538330078,-4.236196994781494,-12.429645538330078,1,1,8.193448543548584,8.193448543548584,8.244532585144043,8.244532585144043,-0.0510840415954589,-0.0510840415954589,1,1,6,42,Warsaw,Bern,1,1,0.06041976064443588,0.0722501128911972,-0.011830352246761322,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.023660704493522644,-0.027423337101936257
label_permutation,6,42,2.0,train,balanced_capital_portugal_netherlands,Portugal,Lisbon,Amsterdam,-5.842916488647461,-8.123313903808594,-5.842916488647461,-8.123313903808594,1,1,2.280397415161133,2.280397415161133,2.2927350997924805,2.2927350997924805,-0.0123376846313476,-0.0123376846313476,1,1,6,42,Lisbon,Amsterdam,1,1,0.06335367262363434,0.09508093446493149,-0.03172726184129715,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.0634545236825943,0.0511168390512467
label_permutation,6,42,2.0,test,balanced_capital_russia_ukraine,Russia,Moscow,Kyiv,-5.309851169586182,-9.5041578207165,-5.309851169586182,-4.75207891035825,1,2,4.194306651130319,-0.5577722592279315,4.187728680670261,-0.5429419092833996,0.0065779704600572,-0.0148303499445319,1,0,6,42,Moscow,Kyiv,1,2,0.17521047592163086,-0.06923790276050568,0.24444837868213654,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.48889675736427307,-0.503727107308805
label_permutation,6,42,2.0,train,balanced_capital_ecuador_saudi_arabia,Saudi Arabia,Riyadh,Quito,-7.476900577545166,-15.361483812332152,-7.476900577545166,-7.680741906166077,1,2,7.884583234786987,0.2038413286209106,7.928699970245361,0.2449324131011963,-0.044116735458374,-0.0410910844802856,1,1,6,42,Riyadh,Quito,1,2,0.26358386874198914,0.05788833647966385,0.2056955322623253,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.4113910645246506,-0.45248214900493616
label_permutation,6,42,2.0,train,balanced_capital_singapore_philippines,Singapore,Singapore,Manila,-5.445623397827148,-7.840742111206055,-5.445623397827148,-7.840742111206055,1,1,2.3951187133789062,2.3951187133789062,2.36163330078125,2.36163330078125,0.0334854125976562,0.0334854125976562,1,1,6,42,Singapore,Manila,1,1,0.33616799116134644,0.07271993160247803,0.2634480595588684,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.5268961191177368,-0.4934107065200806
label_permutation,6,42,2.0,train,balanced_capital_ghana_south_africa,South Africa,Pretoria,Accra,-11.834996769553982,-12.67001025378704,-5.917498384776991,-6.33500512689352,2,2,0.835013484233059,0.4175067421165295,0.8376705562113784,0.4188352781056892,-0.0026570719783194,-0.0013285359891597,1,1,6,42,Pretoria,Accra,2,2,-0.06229543685913086,0.11474533379077911,-0.17704077064990997,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.35408154129981995,0.35275300531066023
label_permutation,6,42,2.0,train,balanced_capital_japan_south_korea,South Korea,Seoul,Tokyo,-6.443509101867676,-7.663163185119629,-6.443509101867676,-7.663163185119629,1,1,1.2196540832519531,1.2196540832519531,1.2426090240478516,1.2426090240478516,-0.0229549407958984,-0.0229549407958984,1,1,6,42,Seoul,Tokyo,1,1,0.18145015835762024,0.3282199203968048,-0.14676976203918457,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.29353952407836914,0.27058458328247076
label_permutation,6,42,2.0,train,balanced_capital_italy_spain,Spain,Madrid,Rome,-4.369797706604004,-6.299943923950195,-4.369797706604004,-6.299943923950195,1,1,1.9301462173461916,1.9301462173461916,1.9340696334838867,1.9340696334838867,-0.0039234161376953,-0.0039234161376953,1,1,6,42,Madrid,Rome,1,1,0.05916053056716919,0.06065687909722328,-0.0014963485300540924,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.002992697060108185,-0.0009307190775871155
label_permutation,6,42,2.0,train,balanced_capital_bangladesh_sri_lanka,Sri Lanka,Sri Jayawardenepura Kotte,Dhaka,-49.26095163822174,-8.78720423579216,-6.157618954777718,-4.39360211789608,8,2,-40.47374740242958,-1.7640168368816376,-40.326979383826256,-1.756697602570057,-0.1467680186033249,-0.0073192343115806,0,0,6,42,Sri Jayawardenepura Kotte,Dhaka,8,2,-0.035775985568761826,0.041743867099285126,-0.07751985266804695,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.1550397053360939,0.1477204710245133
label_permutation,6,42,2.0,train,balanced_capital_sweden_finland,Sweden,Stockholm,Helsinki,-7.917343139648437,-9.69231128692627,-7.917343139648437,-9.69231128692627,1,1,1.774968147277832,1.774968147277832,1.842787742614746,1.842787742614746,-0.067819595336914,-0.067819595336914,1,1,6,42,Stockholm,Helsinki,1,1,0.04402411729097366,0.3887613117694855,-0.3447371944785118,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.6894743889570236,0.6216547936201097
label_permutation,6,42,2.0,test,balanced_capital_switzerland_poland,Switzerland,Bern,Warsaw,-11.162476539611816,-9.58486270904541,-11.162476539611816,-9.58486270904541,1,1,-1.5776138305664062,-1.5776138305664062,-1.586822509765625,-1.586822509765625,0.0092086791992187,0.0092086791992187,0,0,6,42,Bern,Warsaw,1,1,0.0722501128911972,0.06041976064443588,0.011830352246761322,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.023660704493522644,-0.014452025294303944
label_permutation,6,42,2.0,train,balanced_capital_thailand_vietnam,Thailand,Bangkok,Hanoi,-5.829990386962891,-7.998767036770005,-5.829990386962891,-2.666255678923335,1,3,2.168776649807114,-3.163734708039556,2.195998448441969,-3.139172468479956,-0.027221798634855,-0.0245622395596001,1,0,6,42,Bangkok,Hanoi,1,3,0.2834135591983795,0.16884298622608185,0.11457057297229767,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.22914114594459534,-0.2537033855041954
label_permutation,6,42,2.0,train,balanced_capital_turkey_egypt,Turkey,Ankara,Cairo,-6.237678527832031,-9.39797019958496,-6.237678527832031,-9.39797019958496,1,1,3.1602916717529297,3.1602916717529297,3.2082061767578125,3.2082061767578125,-0.0479145050048828,-0.0479145050048828,1,1,6,42,Ankara,Cairo,1,1,0.21297794580459595,0.3591504991054535,-0.14617255330085754,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.2923451066017151,0.24443060159683228
label_permutation,6,42,2.0,test,balanced_capital_russia_ukraine,Ukraine,Kyiv,Moscow,-7.890716905705631,-6.375329494476318,-3.945358452852816,-6.375329494476318,2,1,-1.5153874112293124,2.429971041623503,-1.4750208968762308,2.431886905687861,-0.0403665143530815,-0.0019158640643581,0,1,6,42,Kyiv,Moscow,2,1,-0.06923790276050568,0.17521047592163086,-0.24444837868213654,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.48889675736427307,0.48698089329991495
label_permutation,6,42,2.0,test,balanced_capital_united_kingdom_iceland,United Kingdom,London,Reykjavik,-5.832511901855469,-12.915020812069995,-5.832511901855469,-3.2287552030174997,1,4,7.082508910214528,-2.603756698837969,7.038070239825174,-2.5923994684708305,0.0444386703893542,-0.0113572303671389,1,0,6,42,London,Reykjavik,1,4,0.2425316423177719,-0.006407148204743862,0.24893879052251577,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.49787758104503155,-0.5092348114121704
label_permutation,6,42,2.0,train,balanced_capital_canada_united_states,United States,"Washington, D.C.",Ottawa,-8.780456590175163,-9.929454803466797,-1.4634094316958606,-9.929454803466797,6,1,1.148998213291634,8.466045371770937,1.1673521112534218,8.47683388509904,-0.0183538979617878,-0.0107885133281033,1,1,6,42,"Washington, D.C.",Ottawa,6,1,0.11867380142211914,0.3887913227081299,-0.27011752128601074,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.5402350425720215,0.5294465292439182
label_permutation,6,42,2.0,train,balanced_capital_venezuela_uruguay,Uruguay,Montevideo,Caracas,-8.45204317662865,-11.25253528356552,-4.226021588314325,-5.626267641782761,2,2,2.800492106936872,1.400246053468436,2.8220150601118803,1.4110075300559402,-0.0215229531750082,-0.0107614765875041,1,1,6,42,Montevideo,Caracas,2,2,0.09731151163578033,0.05509013682603836,0.042221374809741974,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.08444274961948395,-0.09520422620698804
label_permutation,6,42,2.0,train,balanced_capital_venezuela_uruguay,Venezuela,Caracas,Montevideo,-10.221613770583645,-12.077402655035256,-5.110806885291822,-6.038701327517629,2,2,1.8557888844516128,0.9278944422258064,1.90233121952042,0.95116560976021,-0.046542335068807,-0.0232711675344035,1,1,6,42,Caracas,Montevideo,2,2,0.05509013682603836,0.09731151163578033,-0.042221374809741974,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.08444274961948395,0.061171582085080445
label_permutation,6,42,2.0,train,balanced_capital_thailand_vietnam,Vietnam,Hanoi,Bangkok,-6.935915729962289,-8.498214721679688,-2.3119719099874296,-8.498214721679688,3,1,1.5622989917173982,6.186242811692258,1.5972666985471733,6.201670177998798,-0.0349677068297751,-0.0154273663065396,1,1,6,42,Hanoi,Bangkok,3,1,0.16884298622608185,0.2834135591983795,-0.11457057297229767,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.22914114594459534,0.21371377963805574
label_permutation,6,42,4.0,train,balanced_capital_afghanistan_kazakhstan,Afghanistan,Kabul,Astana,-6.545938014984131,-12.620922923088074,-6.545938014984131,-6.310461461544037,1,2,6.074984908103943,-0.235476553440094,6.006590932607651,-0.2402691394090652,0.0683939754962921,0.0047925859689712,1,0,6,42,Kabul,Astana,1,2,0.3843561112880707,0.05908018723130226,0.3252759240567684,static W_U projection of the steering direction; ignores final layernorm and downstream layers,1.3011036962270737,-1.2963111102581024
label_permutation,6,42,4.0,train,balanced_capital_argentina_chile,Argentina,Buenos Aires,Santiago,-8.164116257648857,-9.317498207092283,-4.082058128824428,-9.317498207092283,2,1,1.1533819494434283,5.235440078267857,1.1001604829216376,5.134070815343875,0.0532214665217907,0.1013692629239813,1,1,6,42,Buenos Aires,Santiago,2,1,0.0383441299200058,-0.10456983745098114,0.14291396737098694,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.5716558694839478,-0.47028660655996646
label_permutation,6,42,4.0,train,balanced_capital_australia_new_zealand,Australia,Canberra,Wellington,-7.048944473266602,-9.941030502319336,-7.048944473266602,-9.941030502319336,1,1,2.8920860290527344,2.8920860290527344,2.878046989440918,2.878046989440918,0.0140390396118164,0.0140390396118164,1,1,6,42,Canberra,Wellington,1,1,0.5310882925987244,0.3986203074455261,0.13246798515319824,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.529871940612793,-0.5158329010009766
